id,title,overview,release_date,popularity,vote_average,vote_count,release_year,release_month,release_day,weighted_rating
465914,If Beale Street Could Talk,"After her fiance is falsely imprisoned, a pregnant African-American woman sets out to clear his name and prove his innocence.",2018-12-14,4.3433,6.935,1162,2018,12,14,7.258547647136559
402431,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as they begin to fulfill their respective destinies as Glinda the Good and the Wicked Witch of the West.",2024-11-20,24.6018,6.934,2278,2024,11,20,7.187846595799122
12153,White Chicks,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",2004-06-23,15.387,6.933,4212,2004,6,23,7.117844180033644
11076,Fly Away Home,"Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest was torn down. The eggs hatch and Amy becomes ""Mama Goose"". When Winter comes, Amy, and her dad must find a way to lead the birds South.",1996-09-13,1.6815,6.933,477,1996,9,13,7.324651079807825
441829,Team Thor: Part 2,"A continuation of the documentary spoof of what Thor and his roommate Darryl were up to during the events of ""Captain America: Civil War"". While Cap and Iron Man duke it out, Thor tries to pay Darryl his rent in Asgardian coins.",2017-02-14,0.7115,6.932,339,2017,2,14,7.341433279895087
400535,Sicario: Day of the Soldado,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,2018-06-27,9.4008,6.934,3771,2018,6,27,7.130703473229607
203819,Tracks,"Accompanied only by her faithful dog and four camels, an Australian satisfies her craving for solitude by embarking on a solo trip across the desert from Alice Springs to the Indian Ocean.",2013-12-19,0.0531,6.932,537,2013,12,19,7.317578208503264
14746,Streets of Fire,"Raven Shaddock and his gang of merciless biker friends kidnap rock singer Ellen Aim. Ellen's former lover, soldier-for-hire Tom Cody, happens to be passing through town on a visit. In an attempt to save his star act, Ellen's manager hires Tom to rescue her. Along with a former soldier, they battle through dangerous cityscapes, determined to get Ellen back.",1984-06-01,1.2366,6.9,517,1984,6,1,7.314963782537459
10228,Pokémon: The First Movie,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before.",1998-07-18,3.5562,6.932,1494,1998,7,18,7.232855126807504
749170,Heads of State,"The UK Prime Minister and US President have a public rivalry that risks their countries' alliance. But when they become targets of a powerful enemy, they're forced to rely on each other as they go on a wild, multinational run. Allied with Noel, a brilliant MI6 agent, they must find a way to thwart a conspiracy that threatens the free world.",2025-07-02,151.001,6.907,551,2025,7,2,7.31195946579127
458253,Missing Link,"The charismatic Sir Lionel Frost considers himself to be the world's foremost investigator of myths and monsters. Trouble is, none of his small-minded, high-society peers seems to recognize this. Hoping to finally gain acceptance from these fellow adventurers, Sir Lionel travels to the Pacific Northwest to prove the existence of a legendary creature known as the missing link.",2019-04-04,2.7893,6.931,883,2019,4,4,7.281712651295376
422803,A Shaun the Sheep Movie: Farmageddon,"When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.",2019-09-26,1.8745,6.931,547,2019,9,26,7.316286443546323
304410,The Bélier Family,"The whole Bélier family is deaf, except for sixteen year old Paula who is the important translator in her parents' day to day life especially when it comes to matters concerning the family farm. When her music teacher discovers she has a fantastic singing voice and she gets an opportunity to enter a big Radio France contest the whole family's future is set up for big changes.",2014-12-17,2.2809,6.932,2399,2014,12,17,7.181095435846959
179826,Odd Thomas,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",2013-01-29,2.261,6.9,1377,2013,1,29,7.230763756753549
76025,Shame,"Brandon, a thirty-something man living in New York, eludes intimacy with women but feeds his deepest desires with a compulsive addiction to sex. When his younger sister temporarily moves into his apartment, stirring up bitter memories of their shared painful past, Brandon's life, like his fragile mind, gets out of control.",2011-10-02,2.9574,6.931,3242,2011,10,2,7.146158952144111
68341,Cold Fish,Shamoto runs a small tropical fish shop. When his daughter Mitsuko is caught shoplifting at a grocery store a man named Murata steps in to settle things between the girl and the store manager. Murata also runs a tropical fish shop and he and Shamoto soon become friendly. However Murata hides many dark secrets behind his friendly face.,2011-01-29,1.7914,6.931,362,2011,1,29,7.338399486731331
699102,A Week Away,"Troubled teen Will Hawkins has a run-in with the law that puts him at an important crossroad: go to juvenile detention or attend a Christian summer camp. At first a fish-out-of-water, Will opens his heart, discovers love with a camp regular, and sense of belonging in the last place he expected to find it.",2021-03-26,1.2114,6.9,394,2021,3,26,7.330642774354822
227973,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",2015-11-05,3.2975,6.9,1704,2015,11,5,7.207072289446645
68721,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",2013-04-18,13.4719,6.93,22686,2013,4,18,6.981514192373126
60670,The Crimson Rivers,"Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings.",2000-09-27,1.9107,6.93,1597,2000,9,27,7.225188140641562
24420,The Time Traveler's Wife,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.",2009-08-14,3.8497,6.93,2554,2009,8,14,7.1730224906372815
11971,Much Ado About Nothing,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",1993-05-07,2.2718,6.9,756,1993,5,7,7.287546902701488
3432,Mr. Brooks,A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.,2007-05-31,2.2181,6.93,1756,2007,5,31,7.215023229219658
1890,Children of a Lesser God,"Starting his new job as an instructor at a New England school for the deaf, James Leeds meets Sarah Norman, a young deaf woman who works at the school as a member of the custodial staff. In spite of Sarah's withdrawn emotional state, a romance slowly develops between the pair.",1986-09-13,1.7957,6.93,328,1986,9,13,7.34263972345072
402,Basic Instinct,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",1992-03-20,7.3343,6.9,4082,1992,3,20,7.101904278060206
384677,Set It Up,Two overworked and underpaid assistants come up with a plan to get their bosses off their backs by setting them up with each other.,2018-06-15,2.7049,6.929,2714,2018,6,15,7.165561501207843
347031,Swiss Army Man,"Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new “friend” and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.",2016-06-24,2.4828,6.929,3606,2016,6,24,7.132934074902178
33914,Frankenweenie,"When young Victor's pet dog Sparky (who stars in Victor's home-made monster movies) is hit by a car, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them (and his parents) that despite his appearance, Sparky's still the good loyal friend he's always been.",1984-12-14,0.8999,6.9,422,1984,12,14,7.326970302058597
11329,Runaway Jury,"After a workplace shooting in New Orleans, a trial against the gun manufacturer pits lawyer Wendell Rohr against shady jury consultant Rankin Fitch, who uses illegal means to stack the jury with people sympathetic to the defense. But when juror Nicholas Easter and his girlfriend Marlee reveal their ability to sway the jury into delivering any verdict they want, a high-stakes cat-and-mouse game begins.",2003-01-16,3.1029,6.929,1408,2003,1,16,7.237926053425542
1832,Dogma,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loophole and reenter Heaven.,1999-10-04,2.9629,6.929,2626,1999,10,4,7.169355213438337
921452,Jeanne du Barry,"The life of Jeanne Bécu, who was born as the illegitimate daughter of an impoverished seamstress in 1743 and went on to rise through the Court of Louis XV to become his last official mistress.",2023-05-16,2.0138,6.928,601,2023,5,16,7.309756631928094
17965,The Abominable Dr. Phibes,"After a team of surgeons botches his beloved wife's operation, the distraught Dr. Phibes unleashes a score of Old-Testament atrocities on his enemies.",1971-05-18,0.7877,6.928,318,1971,5,18,7.343737558382052
10655,Gettysburg,"In the summer of 1863, General Robert E. Lee leads the Confederate Army of Northern Virginia into Gettysburg, Pennsylvania with the goal of marching through to Washington, D.C. The Union Army of the Potomac, under the command of General George G. Meade, forms a defensive position to confront the rebel forces in what will prove to be the decisive battle of the American Civil War.",1993-10-08,1.4883,6.928,306,1993,10,8,7.345312646959096
8068,Desperado,"El Mariachi plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho, for an action-packed, bullet-riddled showdown. With the help of his friend and a beautiful bookstore owner, El Mariachi tracks Bucho, takes on his army of desperados, and leaves his own trail of blood.",1995-08-25,4.3064,6.928,2960,1995,8,25,7.155056348621659
760336,Munich – The Edge of War,"At the tense 1938 Munich Conference, former friends who now work for opposing governments become reluctant spies racing to expose a Nazi secret.",2021-12-31,1.2892,6.927,606,2021,12,31,7.309031355861273
334304,Belle and Sebastian: The Adventure Continues,"September, 1945. Sebastian impatiently waits for the return of his friend Angelina, whom he has not seen for two years. When the plane carrying the young woman to her small village in the Alps is reported to have crashed in the mountains, Sebastian is convinced that Angelina is still alive. Along with his faithful dog Belle, Sebastian embarks on the most dangerous adventure of his life.",2015-12-08,0.9801,6.927,351,2015,12,8,7.339357476385796
62837,Dolphin Tale,A story centered on the friendship between a boy and a dolphin whose tail was lost in a crab trap.,2011-09-22,1.4315,6.9,661,2011,9,22,7.2979992984777855
49519,The Croods,"The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug, his mate Ugga, teenage daughter Eep, son Thunk, and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene, Grug is distrustful, but it soon becomes apparent that Guy is correct about the impending destruction of their world.",2013-03-15,7.189,6.927,7243,2013,3,15,7.058095562732696
9812,Thursday,"A former Los Angeles drug dealer moves far away to Texas, making a new life for himself as a married architect in the suburbs. His old crime partner unexpectedly shows up with heroin and gangster business, attracting a slew of violent unsavory characters.",1998-09-25,1.0773,6.9,330,1998,9,25,7.339278985057652
2259,The House of the Spirits,"A rancher, his clairvoyant wife and their family face turbulent years in South America.",1993-10-21,2.5901,6.928,704,1993,10,21,7.298727987944272
957608,Junkyard Dog,"Dog and Mirales have been friends since childhood, and live in a small village in the south of France. They spend most of the day hanging around in the streets. To kill time, Mirales has got into the habit of teasing Dog, to the extent that he has become a sort of whipping boy. But one summer, Dog meets Elsa, and they fall in love. Eaten away with jealousy, Mirales will have to get over his past to be able to grow and find his place…",2023-04-19,0.5667,6.926,343,2023,4,19,7.340279929733856
58522,Boris: The Film,A director and his crew attempt to make the transition from the small to the big screen.,2011-04-01,0.2828,6.926,605,2011,4,1,7.308967032035516
1267,Meet the Robinsons,"Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.",2007-03-23,5.3713,6.9,2961,2007,3,23,7.140777730592458
618416,Penguin Bloom,"When an unlikely ally enters the Bloom family's world in the form of an injured baby magpie they name Penguin, the bird’s arrival makes a profound difference in the struggling family’s life.",2021-01-21,1.41,6.925,320,2021,1,21,7.343174439800629
407890,Lean on Pete,"Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier.",2018-04-06,1.1681,6.925,345,2018,4,6,7.339913918138782
308266,War Dogs,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",2016-08-18,6.6093,6.925,5129,2016,8,18,7.091495620183448
196254,Barbie Mariposa & the Fairy Princess,"Mariposa becomes the Royal Ambassador of Flutterfield, and is sent to bring peace between her fairy land and their rivals, the Crystal Fairies of Shimmervale. While Mariposa doesn't make a great first impression on  the King, she becomes fast friends with his shy daughter, Princess Catania. However, a misunderstanding causes Mariposa to be banished from their fairy land. As Mariposa and Zee returns to Flutterfield, they encounter a dark fairy on her way to destroy Shimmervale. Mariposa rushes back and helps Princess Catania to save their fairy land and together, the two girls prove that the best way to make a friend, is to be a friend.",2013-08-25,1.716,6.9,320,2013,8,25,7.340659781009545
14310,Infernal Affairs III,"While Yeung Kam Wing is trying to remove all connections between the mob and him, his actions are being carefully observed by Lau Kin Ming, who bears a personal grudge against him.",2003-12-12,1.6687,6.925,345,2003,12,12,7.339913918138782
13435,Antwone Fisher,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.",2002-12-19,1.4215,6.925,521,2002,12,19,7.318323919096754
931,Don't Look Now,"While grieving a terrible loss, a married couple meet two mysterious sisters, one of whom gives them a message sent from the afterlife.",1973-10-11,1.9464,6.925,1109,1973,10,11,7.260073465064756
646389,Plane,"After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.",2023-01-12,6.1317,6.924,2417,2023,1,12,7.176582712110692
484482,Sink or Swim,"40-year-old Bertrand has been suffering from depression for the last two years and is barely able to keep his head above water. Despite the medication he gulps down all day, every day, and his wife's encouragement, he is unable to find any meaning in his life. Curiously, he will end up finding this sense of purpose at the swimming pool, by joining an all-male synchronised swimming team.",2018-10-24,1.3802,6.924,1534,2018,10,24,7.227325140230196
457332,Hidden Strike,Two elite soldiers must escort civilians through a gauntlet of gunfire and explosions.,2023-07-06,3.1128,6.9,1017,2023,7,6,7.261466264627315
25508,Cat People,"A Serbian émigré in Manhattan believes that, because of an ancient curse, any physical intimacy with the man she loves will turn her into a feline predator.",1942-12-05,0.9511,6.924,620,1942,12,5,7.30696076628936
23479,The Bad News Bears,"An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.",1976-04-06,1.1176,6.924,309,1976,4,6,7.34452789417722
12528,Southern Comfort,"A squad of National Guards on an isolated weekend exercise in the Louisiana swamp must fight for their lives when they anger local Cajuns by stealing their canoes. Without live ammunition and in a strange country, their experience begins to mirror the Vietnam experience.",1981-09-24,1.0417,6.924,329,1981,9,24,7.341891641697157
12244,9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",2009-08-19,6.0171,6.924,3664,2009,8,19,7.128313909815436
551271,Medieval,"The story of fifteenth century Czech icon and warlord, Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.",2022-09-08,2.5443,6.923,500,2022,9,8,7.3204837092616675
19204,The Beyond,"A young woman inherits an old hotel in Louisiana where, following a series of supernatural ""accidents"", she learns that the building was built over one of the entrances to Hell.",1981-04-22,1.3768,6.9,608,1981,4,22,7.304079396012318
758679,Mothers' Instinct,"Housewives Alice and Celine are best friends and neighbours who seem to have it all. However, when a tragic accident shatters the harmony of their lives, guilt, suspicion and paranoia begin to unravel their sisterly bond.",2024-01-11,2.9386,6.922,514,2024,1,11,7.318682776348402
19933,The Brave Little Toaster,"A group of dated appliances, finding themselves stranded in a summer home that their family had just sold, decide to seek out their eight year old 'master'.",1987-07-09,0.8827,6.922,448,1987,7,9,7.326594025958547
12919,Can't Buy Me Love,"Nerdy high schooler Ronald Miller rescues cheerleader Cindy Mancini from parental punishment after she accidentally destroys her mother's designer clothes. Ronald agrees to pay for the $1,000 outfit on one condition: that she will act as though they're a couple for an entire month. As the days pass, however, Cindy grows fond of Ronald, making him popular. But when Ronald's former best friend gets left behind, he realizes that social success isn't everything.",1987-08-14,2.1477,6.922,682,1987,8,14,7.299874930859733
778,Monsieur Hulot's Holiday,"Monsieur Hulot, Jacques Tati’s endearing clown, takes a holiday at a seaside resort, where his presence provokes one catastrophe after another. Tati’s masterpiece of gentle slapstick is a series of effortlessly well-choreographed sight gags involving dogs, boats, and firecrackers; it was the first entry in the Hulot series and the film that launched its maker to international stardom.",1953-02-25,1.5635,6.922,492,1953,2,25,7.32128525779681
168903,Barbie in the Pink Shoes,"Dance your way to a magical adventure with Barbie as Kristyn, a ballerina with big dreams! When she tries on a pair of sparkling pink shoes, she and her best friend, Hailey, are whisked away to a fantastical ballet world. There, Kristyn discovers she must dance in her favorite ballets in order to defeat an evil Snow Queen. With performances to the legendary Giselle and Swan Lake ballets, it's a wonderful journey where if you dance with your heart, dreams come true!",2013-02-14,1.2913,6.921,387,2013,2,14,7.334072673445842
658760,Isi & Ossi,"Isi and Ossi couldn't be any more different: She's a billionaire's daughter from Heidelberg, he's a struggling boxer from the nearby town of Mannheim. But when Isi meets Ossi, the two quickly realize that they can take advantage of one another: She dates the broke boxer to provoke her parents and get them to fund a long-desired chef training in New York. He tries to rip off the rich daughter to finance his first professional boxing match. Their plans soon develop into emotional chaos that challenges everything the two believe to know about money, career and love.",2020-02-14,1.9841,6.92,928,2020,2,14,7.274853929908389
170657,Journey to the West: Conquering the Demons,"In a world plagued by demons who cause great human suffering, young demon hunter Tang Sanzang must fight against monstrous demons, as well as contend with a beautiful demon hunting woman on his path to enlightenment.",2013-02-07,2.7866,6.92,400,2013,2,7,7.332303482279328
15805,Batman & Mr. Freeze: SubZero,"When Mr. Freeze kidnaps Barbara Gordon, as an involuntary organ donor to save his dying wife, Batman and Robin must find her before the operation can begin.",1998-02-11,1.1235,6.92,461,1998,2,11,7.324733376253365
11571,Journey to the Center of the Earth,An Edinburgh professor and assorted colleagues follow an explorer's trail down an extinct Icelandic volcano to the earth's center.,1959-12-15,2.0652,6.9,481,1959,12,15,7.319433306522685
614488,Street Flow,"Noumouké, from the suburb of Paris, is about to decide which brother's foot steps to follow - the lawyer student Soulaymaan or the gangster Demba.",2019-10-12,0.8646,6.919,354,2019,10,12,7.338091960241864
590854,The Hater,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.,2020-03-06,0.8504,6.919,560,2020,3,6,7.312858341466451
204668,Belle and Sebastian,"Belle and Sebastian is set high in the snowy Alps during the Second World War. The resourceful Sebastian is a lonely boy who tames and befriends a giant, wild mountain dog, Belle – even though the villagers believe her to be ‘the beast’ that has been killing their sheep.",2013-12-18,1.0821,6.919,663,2013,12,18,7.301347721415103
26466,Triangle,"When Jess sets sail on a yacht with a group of friends, she cannot shake the feeling that there is something wrong.",2009-10-16,4.9823,6.9,2749,2009,10,16,7.149876078136601
17445,Green Lantern: First Flight,"Test pilot Hal Jordan finds himself recruited as the newest member of the intergalactic police force, The Green Lantern Corps.",2009-07-28,1.6064,6.919,464,2009,7,28,7.324228706945024
1139566,Through My Window 3: Looking at You,"After the events of the summer, Ares and Raquel they don't see a way forward in their relationship and decide to go separate ways. But when they meet again in the winter in Barcelona, the love and desire they feel for each other is undeniable. Will they be able to find a way to get back together?",2024-02-23,9.7137,6.918,627,2024,2,23,7.3051138379360125
447404,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",2019-05-03,5.347,6.918,7049,2019,5,3,7.054260332322825
36568,Paulie,"Paulie, a talking parrot, recounts his travels looking for his original owner to a Russian janitor who helps him to the end of his journey.",1998-04-17,3.1243,6.918,497,1998,4,17,7.32009883265151
19494,Nine to Five,"Three female employees of a sexist, egotistical, lying, hypocritical bigot find a way to turn the tables on him.",1980-12-18,1.7597,6.918,520,1980,12,18,7.317363746443274
9362,Tremors,"Val McKee and Earl Bassett are in a fight for their lives when they discover that their desolate town has been infested with gigantic, man-eating creatures that live below the ground.",1990-01-19,4.406,6.9,3373,1990,1,19,7.124865809274709
1553,The Beat That My Heart Skipped,"A ruthless real estate agent discovers a passion for piano and auditions with help from a young virtuoso, but the pressures of his corrupt career threaten to derail his musical aspirations.",2005-03-16,0.817,6.918,466,2005,3,16,7.323845080665688
308,Broken Flowers,"As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him.",2005-07-31,1.2006,6.918,1390,2005,7,31,7.235637523921492
534259,Blinded by the Light,"In 1987, during the austere days of Thatcher’s Britain, a teenager learns to live life, understand his family, and find his own voice through the music of Bruce Springsteen.",2019-08-09,1.2246,6.917,588,2019,8,9,7.309320269866847
140300,Kung Fu Panda 3,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",2016-01-23,9.8127,6.9,6259,2016,1,23,7.053710316194449
116440,"Maggie Simpson in ""The Longest Daycare""","Maggie must navigate an eventful first day in daycare. At the Ayn Rand School for Tots, Maggie is diagnosed with average intelligence. Barred from the gifted children, she longs to escape from her glue-guzzling classmates. But when a lonely caterpillar befriends her, she makes it her mission to save it from a ruthless butterfly smashing toddler.",2012-07-03,1.0524,6.9,368,2012,7,3,7.33410995058828
739993,Metal Lords,"For teenage misfits Hunter and Kevin, the path to glory is clear: Devote themselves to metal. Win Battle of the Bands. And be worshipped like gods.",2022-04-08,1.9585,6.916,687,2022,4,8,7.298180796622821
505706,The Golden Glove,A serial killer strikes fear in the hearts of residents of Hamburg during the early 1970s.,2019-02-21,1.6618,6.916,580,2019,2,21,7.310063747002308
363088,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",2018-07-04,6.5591,6.916,13652,2018,7,4,6.998122044702239
338967,Zombieland: Double Tap,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",2019-10-09,4.691,6.9,5925,2019,10,9,7.059553387350561
20762,The Substitute,"When an inner-city Miami schoolteacher gets her knee broken after standing up to the school's gang leader, her mercenary combat specialist boyfriend goes undercover as a substitute teacher to take down the punk. Soon he discovers a conspiracy of criminals at work, and must reassemble his team from his last jungle raid to stop them.",1996-04-19,2.9652,6.916,511,1996,4,19,7.318126501398686
10644,The Unbearable Lightness of Being,"Successful surgeon Tomas leaves Prague for an operation, meets a young photographer named Tereza, and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina, but when the Soviet invasion occurs, all three flee to Switzerland. Sabina begins an affair, Tom continues womanizing, and Tereza, disgusted, returns to Czechoslovakia. Realizing his mistake, Tomas decides to chase after her.",1988-02-05,1.4947,6.9,471,1988,2,5,7.320691979214011
10530,Pocahontas,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",1995-06-14,5.8318,6.915,5836,1995,6,14,7.0712512374780925
602223,The Forever Purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,2021-06-30,5.3343,6.915,2563,2021,6,30,7.165531780885077
591538,The Tragedy of Macbeth,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",2021-12-05,2.6476,6.9,810,2021,12,5,7.281846668499925
84329,Robot & Frank,"Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their father’s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. With his robot’s assistance, Frank’s passion for his old, unlawful profession is reignited, for better or worse.",2012-08-24,1.2255,6.915,1110,2012,8,24,7.257194070243463
25196,Crazy Heart,"When reporter Jean Craddock interviews Bad Blake—an alcoholic, seen-better-days country music legend—they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son.",2009-12-16,1.0943,6.915,1096,2009,12,16,7.258404658560084
1987,Benny's Video,"A 14-year-old video enthusiast obsessed with violent films decides to make one of his own and show it to his parents, with tragic results.",1992-10-20,1.0629,6.915,363,1992,10,20,7.336471840242298
892153,Tom and Jerry Cowboy Up!,"This time, the rivals team up to help a cowgirl and her brother save their homestead from a greedy land-grabber, and they’re going to need some help! Jerry’s three precocious nephews are all ready for action, and Tom is rounding up a posse of prairie dogs. But can a ragtag band of varmints defeat a deceitful desperado determined to deceive a damsel in distress? No matter what happens with Tom and Jerry in the saddle, it’ll be a rootin’ tootin’ good time!",2022-01-24,2.0873,6.9,442,2022,1,24,7.324385224467945
718789,Lightyear,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,2022-06-15,4.8149,6.913,3594,2022,6,15,7.124405207504911
437109,The Villainess,"Honed from childhood into a merciless killing machine by a criminal organization, assassin Sook-hee is recruited with the promise of freedom after ten years of service. However, secrets from her past destroy everything she’s worked for and now she embarks on a roaring rampage of revenge.",2017-06-08,3.4489,6.914,719,2017,6,8,7.294363348528186
323372,The Corpse of Anna Fritz,"Anna Fritz is a beautiful and famous actress. Suddenly her body is found in a hotel and the news of her death goes around the planet. The young, shy caretaker Pau works at the hospital where they carried the body of Anna Fritz. He and his friends  decide to take pictures of the body of Anna Fritz.  They decide they could make love to her and nobody would know. They are in front of Anna Fritz ... and can do with it what  they want.",2015-03-15,2.9454,6.9,555,2015,3,15,7.310348142563996
85446,Step Up Revolution,"Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.",2012-07-26,2.6456,6.914,2065,2012,7,26,7.190438643654052
16281,Creepshow,"Five tales in the style of classic '50s horror comics, involving a murdered man emerging from the grave, a meteor's ooze that makes everything grow, a snack for a crated creature, a scheming husband, and a malevolent millionaire with an insect phobia.",1982-11-10,1.7072,6.9,1084,1982,11,10,7.2553278324177
11205,Wheels on Meals,"Cousins Thomas and David, owners of a mobile restaurant, team up with their friend Moby, a bumbling private detective, to save the beautiful Sylvia, a pickpocket.",1984-08-17,3.1003,6.9,401,1984,8,17,7.329718746276487
953,Madagascar,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.,2005-05-25,12.7745,6.9,11196,2005,5,25,6.999726596627514
717980,Sharper,"A small, wealthy family in New York City gets progressively torn apart by secrets, lies, and the theft that orchestrates all of it.",2023-02-10,3.9014,6.913,598,2023,2,10,7.307494721780303
228108,The Road Within,A young man with Tourette's Syndrome embarks on a road trip with his recently-deceased mother's ashes.,2014-10-24,0.7803,6.913,386,2014,10,24,7.333248946247132
157350,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",2014-03-14,8.5447,6.914,13037,2014,3,14,6.999658749042439
883,Coffee and Cigarettes,Coffee And Cigarettes is a collection of eleven films from cult director Jim Jarmusch. Each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes.,2004-03-12,0.9212,6.913,974,2004,3,12,7.268820242198521
